Campaign,Project,Item,ItemId,Asset,AssetId,AssetStatus,DownloadUrl,Transcription,Tags
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-47,218862,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:047/full/pct:50/0/default.jpg,"August, SUNDAY, 7. 1864.  
In my early youth, I used to observe the Sabbath 
with a holy reverence; at least I always abstained 
from worldly pursuits; and generally attended 
preaching; but this I owe as much to Prior 
teaching of Parents; and force of custom as to any 
innate instinct; but custom long indulged in 
becomes natural; But here shut up in Prison 
I am often indebted to this little book to know how 
time flies. How else could it be?
MONDAY, 8.
This morning warm & day cloudy rumours 
are rife about exchange. but as usual only sensational; 
spend most of the day reading the 
life of the Illustrious founder of Pennsylvania 
Wm. Penn, Evening heavy rain deluging camp 
& making existence about as miserable as it 
well could be made. O May God Hasten the day of
deliverance: Thanks for a return of comparative 
Health.
TUESDAY, 9.
Military Prison Ga: The most remarkable 
feature of this day was the the terrible thunder 
and rain storm almost sweeping 
the camp away; the stockade was swept 
down in several places; here was a good chance 
to get out. But Johny Reb. saw the mischief as 
soon as the prisoners did, the alarm guns 
were fired; and very soon opposite each breach 
stood a wall of muskets; Well Johny it does 
me some good to see you get wet.

August, WEDNESDAY, 10. 1864.
Passed a restless night; clothes all wet
& disagreeable; & this morning is still very 
disagreeable; add to this a hungry Belly. 
For our merciless captors sieze on every 
pretext to cut off the rations; & yesterday's 
rain formed one good enough for them. My 
breakfast consisted of corn mush and water. 
P.M. the weather is intensely hot. eve, heavy rain.
THURSDAY, 11.
Gloomy morning succeeds a night of thunder 
& rain: very disagreeable. Death has called 
upon another victim from Co. B. 103rd. the 
victim was D. Ross. Poor fellow! he is better 
off than many of his survivors; day continues 
showery; making it very disagreeable for the sick 
who are without shelter or medicine or treatment 
& have no hope of relief, except in death. Thanks for
continued comparative health.
FRIDAY, 12.
I don't know for whom I am keeping this 
Diary; I still have hope that I will yet 
outlive this misfortune of being a Prisoner 
but I am not made of iron; still I consider
myself pretty tough: I have got the better 
of the scurvy again. & am now in tolerably 
good health, & will try to keep my head ""Above 
Water"" but, I am seeing my dream verified 
every day: by seeing scores of my fellows 
carried out dead. Eve. no news.",no hope; rain storm; death; D Ross; rain storm; alarm guns fired; Co B 103rd; no hope; alarm guns fired; death
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-48,218863,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:048/full/pct:50/0/default.jpg,"August, Saturday, 13. 1864.
Camp Sumter Andersonville Ga. Military
prison; There is nothing new to day,
the same miserable routine of Prison life
goes on; The Rebs seem determined to starve
what they cannot otherwise kill; the ration
of not more than two ounces of beef, and a very
limited portion of coarse corn bread; Mortality
is daily on the increase; I am told it reached 115
to day.

Sunday, 14.
There is nothing new or reliable to day
some sensationists are presistent in their
efforts to keep up rumours of immediate
exchange, But I cannot see the foundation
for their hopes, still I hope they may
be right; the 16th regt. Ct. V. have lost a man
every day this month; Mortality is fearfully
on the increase. Bought a pair of tolerably good
shoes to day for 50 c. 

Monday, 15.
Hot nights; and Hotter days come on apace
And who shall hide us from the suns broad face
Cold death increases the sickness will not erase,
And here we lie; God knows, with little ease,
From Starvation; Pestilence and
Prison Good Lord Deliver us. 
This is the day the Gossips would have 
exchange commence, but as yet I see
no signs for the better, but every day
but makes our condition worse.

August, Tuesday, 16. 1864.
""Hope deferred maketh the heart sick, but
when the desire cometh it is a tree of
life."" Prov. 13-12th. I hope the desire will
not be long delayed but that deliverance may
soon be vouched safe to us, for our condition is
about as miserable & helpless as it could well
be. To day Jao. Reece Co. B. 103 P.V. died this makes
the 7th for Co. B and the 50th for the regt. since Apr. 26.

Wednesday, 17.
""If thou faint in the day of adversity; thy
strength is small;"" Prov. 24-10th. But the
sights of human suffering we hourly witness
are enough to make the stoutest heart faint. 
This day is terribly hot, & mortality is fearfully
on the increase; & our reduced rations are not near
sufficient to subsist life, paid 25c for 1/2 gall unsifted
corn meal; & never did I relish mush and water better.

Thursday, 18.
There is nothing new to day in the status
of affairs in this torment of a Prison; the day
is intensely hot and men are dropping
dead on all sides; Mortality is on the increase
I still retain a reasonable share of health
& strength; & many thanks to the good God for it
I will still hope on & I will never yield to discouragement;
but the prospect for speedy deliverance
is small; Oh how much I wish the
hot season was over.",Jacob Reese; Co B 103rd; Co B 103rd; Camp Sumter; Camp Sumter
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-49,218864,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:049/full/pct:50/0/default.jpg,"August. FRIDAY, 19.  1864
What we sometimes regard as a misfortune
& fret over as such; sometimes turns out to be
for our greatest good. Had I got a furlough last
fall when it was promised me I might have
been captured without having a cent of money
as it was I had almost $100.00 & next to a
Merciful Providence I believe I owe my life
to this single interposition. ""Without money; Without
Friends,"" in this awful place.

SATURDAY, 20.
There is nothing new in the status of affairs
in this miserable Prison, the rations which
we have to subsist upon are barely sufficient
to keep soul & body together; indeed a man in
perfect health could not subsist upon them.
Spent most of this day washing & working
with I. Foster. he is now as helpless as a child,
it is a heavy charge; Eve rain; A few Pris. arrive

SUNDAY, 21.
This is, or rather ought to be sunday; for
there is no Sunday here; the day is disagreeable
& rainy; The suffering of many
of the Poor victims is indescribable John
Foster still lingers, but little but life remains
of him, he is as helpless as a child,
I have tried to do all for him that I could,
Our rations consists of ""Corn chinck"" alone and
very limited at that, paid $1.00 for a medium
[?] rails for wood to cook with.

August, MONDAY, 22. 1864.
Another day is numbered with the past;
I am glad that it is so; for although it brings
us one day nearer to our Eternal home; it
also brings one day nearer to deliverance from
this horrible prison; that is should deliverance
ever come; and to very many it can
only come in death; There are no changes
to day; the weather is intensely hot.

TUESDAY, 23.
This day is intensely hot; and the suffering
of the unfortunate sick is terrible in the
extreme; There is no changes in the state
of affairs in this miserable Prison; A few
more Prisoners have been brought in,
their reports are favourable, but hope is
long deferred; makes the heart sick,
and I am about as sick of this place as
a man can be

WEDNESDAY, 24.
I hardly know what to write for to day,
the prospect still looks gloomy; but, I
suppose we may as well hope on, and
quietly 'bide our time. This day is the
beginning of the last month of my 3 yrs
enlistment. To day G. W. S; O. S, Co. B. 103
P.V. was taken out to be sent off. I know
not where; perhaps for exchange. This
day has been most intolerably hot.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-50,218865,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:050/full/pct:50/0/default.jpg,"August, THURSDAY, 25. 1864.
If Purgatory, Pandemonium; or Hell itself
be a worse place to be in than this is
Good God deliver me from either.  The sun 
is intensely hot; so it is only the ""sleep
death"" to sleep in day light, & at night the
tormenting moschetoes; & the pitying moans
& cries of the sick & helpless for help almost
drive one mad:  Still ""Nil Desperandum""
FRIDAY, 26.
I used to consider myself a man of 
feeling & some principal; but want,
privation & abuse have made me 
selfish & more like a Devil than a man
& ready to quarrel with any man, but
if want will make the Hind forsake its
calf why not make man desperate.  Our 
condition is about as miserable as it could
well be; and no prospect for better.     
SATURDAY, 27.    
 This morning at 4 O'clock A.M. Died
John Foster of Co. B. 103rd Regt. P.V. his
disease was Dysentery, and affection
of the lungs.  I attended him in all his illness he has lingered long 
and suffered much & fell a victim to 
Rebel cruelty & want of medical attendance
and want of the most common necessaries
of life; I assisted to carry his remains to
the ""Dead House"" ... all a Prisoner can do

August, SUNDAY, 28. 1864
I feel sad today to think that one of
our Mess has been taken from us, but I 
hope his condition is better [off] than ours.
John Foster & I have been together, ever since
he entered the service: now nearly two years.  I always
found him the same true man.  I have his Due bill for
$19.00 borrowed money & I expended on his account
during his last illness $5.00 total $24.00
day pleasant. Eve no news.               
MONDAY 29     
This is the day the Northern Democrats
are to hold their national convention in
Chicago Ill.  I anxiously await their decisions; 
what a contrast there must be
between their pomp & condition and the condition
of the unfortunate imnates of 
this miserable Prison? There is no news of
importance but starvation is staring us in 
the face ""right smart"" & mortality increases.
TUESDAY, 30.
To day my much esteemed Friend Frank
G. Parmer  7th O. Cav. Died; my acquaintance
with him was limited; but sufficient to 
appreciate his moral & intellectual worth
but grim death is no respecter of Persons.
There is nothing new to day the same
dull routine of Prison life goes on, rumours
of speedy exchange are again rife but I
have little confidence in them.  P.M. ver. warm.",Frank G Parmer; Death; 7th O Cavalry; Death; Dysentery; Democrat convention; John Foster; Co B 103rd; Democrat convention
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-51,218866,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:051/full/pct:50/0/default.jpg,"August,  WEDNESDAY, 31.  1864.
This day I had considerable difficulty to
keep my larger entrails from devouring
the smaller ones; or in other words, I have
been considerably pinched with hunger,
all day; the rations we draw for 24 hrs.
would not make more than one meager
meal for a healthy man; this day is not
so warm as it has been; No change in affairs.
Farewell Aug.

September,  THURSDAY, 1.
This morning quite cool; I do not see how
some men who have scarcely any clothes can
stand it; I have plenty of clothes and still
I often suffer from the extremes of heat by day
& cold by night; The prospect for a speedy release
from this place again looks bright; but I
have been so often deceived with Prospects, that
I have no faith in anything I hear.

FRIDAY, 2.
Military Prison. Andersonville Ga. Spend
most of this day studying Algebra; as the
weather is now somewhat cooler than it
has been I find more amusement in
mathematics than in aught else; and
while others break their hearts and die
fretting about their hopeless condition
I try to be contented & make the best of what
means I have at command, evening No news.


September, SATURDAY, 3.  1864.
This morning cloudy & threatens rain,
the day is somewhat cooler than usual.
& as the weather gets cooler my head grows
clearer for the study of Algebra, with which
I am now trying to pass the time, but much
of the time hunger pinches me a little to
hardly, to day Rumours are favorable but I
have lost all confidence in rumour, P.M. a little
(rain

SUNDAY, 4.
This is sunday; but as usual I would
hardly know it were if not for this little
book; the day is very warm not much
behind any day in Aug., the usual
camp & Prison scenes go on as on other
days. I am considerably exercised to keep
hunger away, I find that on an average
I have spent 24 cts per day since I am
(a Prisoner

MONDAY, 5.
There is but little that is interesting to
record to day, the day is intensely hot,
there are various rumours about the
exchange but as usual not worth repeating;
there has been some hard fighting
in the vicinity of Atlanta Ga.  I
think it highly probable the ""Yanks""
now have possession of Atlanta, Eve
perhaps 200 Yank Prisoners are brought in",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-52,218867,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:052/full/pct:50/0/default.jpg,"September,  TUESDAY, 6.  1864.
This morning all is quiet in this Prison
Camp; the day is very warm; P.M. there
is a brisk slower of rain, spend part
of the day in remodeling my tent, and
part of the day studying Algebra; Eve it is
said that Exchange commences tomorrow &
soon the report is confirmed by orders from
Reb head quarters for the 1st 18 detatchments to
be in readiness to leave on short
(notice

WEDNESDAY, 7
This morning camp is jubillant over
the prospect of speedy exchang from this
torment of a prison; as Prisoners begin
to leave the cheers that rend the air is
deafening; I suppose about 3000 men
have gone & the Prospect for a General Exchange
is now bright; O Glorious day!
my turn has not yet come but; I wait in hope.

THURSDAY, 8.
This morning at 1 A.M. all is bustle &
excitement; I now believe the long wished
for-day has come & that the General
Exchange of Prisoners of War has commenced
at least it is an exchange from this Prison
either to another & perhaps worse one; or to 
the ""Federal Lines"", at noon another train
load of Prisoners are ordered out, our turn
has not yet come but in hope I Patiently wait.

September,  FRIDAY, 9.  1864.
While all was quiet & no exchange going on
I was contentented, because I could not help
myself, & might as well be contented as to fret, 
& I was clear headed to read or study anything
but now that exchange is going on, & all is
excitement, I am restless; the day seems immoderately
long, & I long for the order to ""Pack up""
To day it is rumoured that Richmond has fallen

SATURDAY, 10.
This morning the shrill whistle of locomotives
as train after train arrives & departs loaded
with prisoners; announces that exchange
still goes on, It is Just 4 months & 20 days
since the 103rd P.V. were taken prisoner; since
that time some 80 men out of about 400 have
died, or about 20 per cent, Co B, have lost 8 out of 
56 or 1/7 of the whole, Awaiting orders anxiously.

SUNDAY, 11.
After recording the transactions of yesterday; or about
sundown Detatchment 96 gets orders to pack up
& be ready to leave immediately; just at dark
to the number 1380 men we are packed into
23 box cars, 60 men to a car, and are soon on our
way, arrive at Mason Ga about 2 A.M. and there
remain till nearly daylight; then again on our way
arrive at Augusta Ga. about 4 P.M. receive marked
kindness from many of the citizens of Augusta, particularly
from one Thos. Gibson, & a lad named Henry McWalters.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-53,218868,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:053/full/pct:50/0/default.jpg,"September, Monday, 12. 1864.
This morning at daylight we are about 23 ms from
Augusta crowded 60 men of us into a car; we cannot
either sit stand or lie comfortably & sleep is out of the [con?t]
& we are getting very tired. Guards not very accommodating,
& sometimes we suffer for water. Cars run
slowly, but we arrive at Charleston S.C. about
3 P.M. both citizens & soldiers treat us with as much
respect as Prisoners could expect, camp upon Fair ground
Tuesday, 13.
A Prisoner of War in Charleston S.C. Last night
and this morning the hours are made lively by
bursting shells from Federal Batteries upon Morris Isl.
We are not under fire but the city must be an 
uncomfortable place to live in at this time. I am badly
“In the woods” just now I cannot understand why
we are brought here; I like the change however; for
since we came here, we have been well treated.
Wednesday, 14.
Charleston S.C. This morning comparatively
quiet except an occasional shot between the Morris
& James Isl. Batteries; at daylight 1500 prisoners
were taken off. we know not where, there still
remains in this camp something over 5000
men; we are not in any Prison, but simply
under guard; & the guards appear to be gentlemen
we are now organized into detatchments of 1000 men
each subdivided into 100, as, rations long coming
& but very limited. Nothing encouraging.


September, Thursday, 15. 1864.
Charleston S.C. Still under guard as Prisoners of
war; I cannot understand why we are here; to
all appearance there is but little prospect of exchange
for sometime yet; I like the change of
location; & I think this a healthy place. our ""grub""
is of the best quality, but a little short in quantity
yester' eve I was chagrined to see about 250 men
accept the Rebel offer to go out & work at ""Anything"" they
maybe set at, today an occasional shell falls in the city.
Friday, 16.
This is the sixth anniversary of my Marriage
That the reader may perceive the painful contrast
between my present circumstances and
those of six years ago; when I led to the altar of
Matrimony a blushing bride. Imagine a Prisoner
of war, strictly guarded; subsisted upon raw rations,
4 spoonfulls of beans, 4 of rice, 2 of cornmeal, 4 of hominy;
& 1/4 lb of raw beef for a days rations & not a splinter
of wood to cook with. for supper tonigh 2 spoonfulls of flour
& cold water mixed
Saturday, 17.
Charleston S.C. this morning is made lively
by the booming of heavy guns upon Morris Isl.
the bombardment continues all day; the shells
set the city on fire about noon; but by 4 P.M.
the volume of smoke diminishes & the fire seems
to be stayed. I have for a long time thought I
would see Charleston, but I did not think it would
be as a prisoner of War. I like the change from
Sumter; the Guards are Gentlemen, our grub is
of the best quality; but a little deficient in quantity",POW; Anniversary; James Island Battery; Augusta; Charleston; Anniversary; Charleston; Rations; Morris Island; Rations
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-54,218869,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:054/full/pct:50/0/default.jpg,"September, Sunday, 18. 1864.
Charleston S.C. This is sunday but instead
of the usual quiet of sunday; our
ears are greeted by the deep tones of heavy artillery
upon Morris Isl. throwing shells into
the city many of the shells burst at an elevation
of 25º to 30º, & to appearance they are near
to us; but the time the sound requires to reach the
ear is about 17 sec & the dis over 3 ms Eve rain.
Write a letter to my Wife.
Monday, 19.
Charleston S.C. This morning our condition
is anything but pleasant, about 2 A.M. there
is a heavy shower of rain, & our camping
ground being low & level we are completely
overflowed. to day I have been very busy
raising the ground under my tent to prevent
another overflow, the bombardment of Charleston
still continues; Our rations more abundant
& of a good quality. Eve threatens more rain.
Tuesday, 20.
Charleston S.C. It is five month to day
since I have been a prisoner; our condition
at. present is very uncomfortable
we are nearly overflowed with water and
still it rains; I am chief commissary
of a mess of 20 men & to distribute 4 or 5
kinds of rations by the spoonful to the men
is no small job. Heavy cannonading
is heard to the left of Charleston. Probably
on Sullivan's Isl. Eve more rain.

September. Wednesday, 21. 1864.
This morning our camp is almost overflowed
with water, 1/4 of the men have no
shelter; and the other 3/4 might almost as well
be without as to have covering overhead; & lie
in the water; except the low level camp. I
like this place much better than Sumter; our
grub is of a first rate quality and gaining in
quantity; Bombardment of the city continues
many of the shells burst at an elevation of 25º to 30º
Thursday, 22.
Charleston S.C. Last night there was considerable
bombardment of the city but this
morning everything is quiet & continues
comparatively quiet all day. Gossip, says
negotiations for exchange are going on, but I have
no confidence in rumour; the day is dry &
warm & camp is becoming more comfortable.
I like this place much better than Sumter.
Friday, 23.
This day finishes my three years enlistment
in the U.S. service; but it is my misfortune
to be a Prisoner & I suppose I
will have to serve a while longer. This
day is pleasant & warm & very quiet,
it is said there is a Truce to day. I hope
it is so, & that it may lead to an exchange
at 6 P.M. the booming of cannon is heard; I
suppose the truce is at an end; I long
to hear the result. Evening pleasant.",Sullivan's Island; Charleston; Bombardment of Charleston; Morris Island
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-55,218870,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:055/full/pct:50/0/default.jpg,"September, SATURDAY, 24. 1864.
This morning pleasant. but occasionally 
a shell drops into the city of Charleston 
but as the day wears away everything 
becomes quiet. rumors is busy but not 
worth repeating.  This day three years 
ago; Co B. were sworn into the service 
of U.S. when we first took the field we were 
over 100 strong, now there are only 40 of us 
together.  Where are the others?  Alas!
Sunday, 25.
Charleston S.C.  This morning colder 
than usual.  Morning pleasant and 
dry.  there is nothing new there has 
been no shelling since 7 a.m.  I like 
this place much better than Sumter.  
We are strictly guarded; but only upon
an open fair ground; & the scenery 
is delightful, & the guards gentlemen.
Monday, 26.
Last night there was almost continual 
bombardment of the city; the fire bells 
rang all night; & to day there is considerable 
firing. The day is pleasant, & were it 
not that we are strictly guarded; we 
might have more enjoyment.  Thank fortune
we are not guarded by stockades & walls; but 
only by a line of sentinels about 20 yds apart.  
Write a letter to Thomas Gibson, Augusta Ga.  
Rations of poor quality & sufficient for 2 meals a day.


September Tuesday, 27. 1864.
Charleston, S.C.  This morning pleasant.  
This day six years ago I was in Butler 
Pa. I little thought at that time that I 
would now be a Prisoner of War, but since 
we came to this place prisoners life is not 
so bad.  We are only guarded by a line of 
soldiers about 20 yds apart, our grub is 
good but sometimes a little short. there is a 
good deal of shelling today.
Wednesday, 28.
This morning pleasant; this is ration 
day again; we draw two days raw rations 
beans, rice wheat flour corn meal & hominy 
salt & soap. We draw a small quantity 
of fresh beef daily; our grub is of a good quality, 
& a great improvement on Sumpter.  
There is no news that I know of to day & 
I am glad of it; for I am treed of false reports.  
Considerable firing to day.
Thursday, 29.
Last night there was almost continual 
firing from heavy guns into the City of Chasston,
the time from seeing the flash 
of the gun till the sound reaches the ear 
is about 37 seconds & the distance about 8 ms. 
our camp is N.W. of the city & nearly in 
a line with the guns. but fortunately forms 
beyond their range.  but the shells come 
shrieking apparent near & burst in the heart 
of the city. Eve pleasant, no news.",Butler PA; Thomas Gibson; Company B; Charleston; Augusta GA
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-56,218871,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:056/full/pct:50/0/default.jpg,"September,  FRIDAY, 30.  1864.
Charleston S.C. This morning I feel sad;
I am not sick: but something whispers
me ""all is not right"" I fear there is another
move on hands; I feel as if we were ""Not
out of the woods"" yet. My mess mate and
brother-in-law C. K. McKee is quite ill & sinking
fast; to lie in camp & be sick is but to die,
& a Reb. Hos is only another name for a ""Dead House"",
Good by to September & still a Prisoner.
October, SATURDAY, 1.
'Tis as I feared; this morning a little before
day, 1500 men are ordered to be read to move
immediately; it is raining hard & everything
is wet & disagreeable; but when a Ball or Bayonet
is the result of remonstrance I suppose.
its no use to grumble. McKee is is too ill to go,
& I must leave him, I gave him my blanket & $6.
more than I ought to spare, take cars at 9 A.M. and
arrive at Florence S.C. about sundown.
SUNDAY, 2.
Near Florence S.C. This morning finds us in
a very uncomfortable condition clothes wet
& on the cold wet ground, but that is nothing
to a soldier, soon we are up & in motion,
half a mile march brings us to the long dreaded
""Bull Pen"" luckily our detatchment is
1st hund of 1st thousand & we are the first to
enter; & so get the advantage of position, wood
&&, nearly kill myself carrying timber to secure
enough to erect a tent, & to cook &&,

October,  MONDAY, 3.  1864.
Near Florence S.C. this morning I
feel considerably sore in my joints & bones,
on account of overtaxed exertions yesterday.
I have secured enough stuff, to fix up a tolerably
comfortable shelter, & wood enough
used with care, to last two months. I feel
almost discouraged at the prospect of wintering
in this place, certain of both freezing
& starving to death.
TUESDAY, 4.
This morning I am chagrined to see a large
number of fellow Prisoners accept the Rebels
terms & go out to take ""The Oath"", I know our
condition is a dreadful one, & enough to make
the stoutest quail; but I like to see men of
Princip[a]le & ""Game"". While I get enough to make
one meager meal per day & a rag to wear I will
not think of such a thing. Our Government is
very cruel to leave us to be driven to the last resort.
WEDNESDAY, 5.
In the infernal ""Bull Pen"" this morning
1500 more prisoners are brought in from Charleston;
& among them S. M. C. by him I learn that
C. K. McKee has been a great deal worse since I last
saw him; God pity him, I am sorry I cannot
be with him, but I am not at liberty to do as
I would like to, there is a great deal of misery
already in this camp, the guards killed a Pris.
this morning; rations this evening very small
& coarse. Beans, Meal, & a little beef.",CK McKee; Florence SC; Camp Sumter
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-57,218872,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:057/full/pct:50/0/default.jpg,"October, Thursday, 6. 1864
Near Florence SC. This morning pleasant,
but not so our condition, there is already a
great deal of misery in this camp & as the season
advances, Suffering must increase because
the men are without shelter from the
weather & many of them almost naked.
I hardly know which to blame most. the cruelty
of the Rebs or the Perfidy of the U.S. Govs
in leaving us here to suffer.
Friday, 7. 
This morning succeeds a stormy & rainy night,
We drew no rations till after dark last night,
& the storm coming on it was impossible either
to issue or cook, so we have to lie down not 
only wet but hungry to spend the night, this
day there is quite a large number carried out
dead & dying; & quite a large number went 
out to take ""The Oath"". Well. I cannot much
blame them, I hope I may never be brought to such terms.
Saturday, 8.
This morning quite cold; Old [Bose?] as seen 
to be coming: I am but a fellow Prisoner & 
& sufferer, but I still retain tolerably good 
health. & I have tried to take good care of 
it. I have also exercised a great deal of 
caution, neither buying anything I could heft 
nor selling anything, so I still have plenty 
of clothes & a little money; to which singular 
good fortune next to Providence I owe my life, 
J. H. Crawford is ill to day, he is failing fast.

October, Sunday, 9. 1864.
This morning succeeds a very cold night, 
there is some frost on the ground, many 
a brave man lies stark & stiff in death, not 
just frozen, but without clothes, shelter, or 
fire they lay down & perished. To day some 
1500 more prisoners arrived from Charleston, S.C. 
From they report I think it doubtful whether 
brother C.K.M. still lives or not. Day continues 
very cold.
Monday, 10.
This morning, very cold, there is considerable frost. 
I did not suffer much from the cold, but 
thank a Merciful Providence I owe to 
my continued good health & cautiousness 
my life. & my comparative comfort. There 
is nothing new to day, our rations consist 
of flour & corn meal & salt. Last night some 
8 or 9 of the 103rd took ""Trench"" leave. Good speed.
Tuesday, 11.
Military Prison. Near Florence, S.C. I feel 
sad to day. I don't know why; I am not 
sick: but the Prospect before us looks so 
gloomy. I dread the thought of approaching 
winter & I am much better prepared 
to stand it than many others. Thank God 
for continued good health, a boon above 
all price; Long may it be continued if I 
am to be kept a prisoner; God Pity the sick, for 
no one else can.",Florence NC; October 1864; Military Prison; Charleston SC; JW Crawford
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-58,218873,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:058/full/pct:50/0/default.jpg,"October, WEDNESDAY, 12. 1864.
Military Prison Near Florence SC. this 
morning pleasant, I cannot tell why, but 
I feel the ""Blues"" awfully to day; I have a bad
cold but otherwise I am well, but the prospect
looks so gloomy I am almost out of heart,
but its no use to fret, far better try to be contented:
When I see so many around me in 
worse condition than I, I feel thankful it's no 
worse with me. 
THURSDAY, 13.
I feel the ""Blues"" to day. I know not what 
to do to pass the time; I feel more than half
unwell; I have a bad cold & the prospect is 
so gloomy; the Prison we now are in is 
but a rough stockade about 12 ft high, on 
the outside is an embankment of earth about
8 ft high & on this the sentries Beat about 20 yds
apart. The 5 runaways from the 103rd were 
brought back today.
FRIDAY, 14.
To day I feel like one fed upon ""Hope deferred""
till it has culminated in disappointment,
& left me away out in ""deep water,""
I have been so often deceived I now scarcely
believe in anything, I can see no other
way than that we are ""elected"" for the
winter which will seal the fate of 1/2 the
men in this miserable Prison, I feel ill
to day. I have a bad cold, rations are again
growing short & no prospect for to [day?]

October, SATURDAY, 15. 1864.
Military Prison. This morning I feel considerably 
unwell, & our condition is anything 
but pleasant; Still my condition is not nearly 
so bad as many others; Chas McLung  O. S.
Co. E. is very ill he will scarcely survive this 
night, others are equally as bad but hard sights 
are too common a thing, to be much noted 
Eve, I feel better; Weather very pleasant.
Sundown & McLung is dead!
SUNDAY, 16.
This morning pleasant, but not so the condition
of this miserable prison; as usual there
is no sunday here; I hardly know which to
despise most, the cruelty & Perfidy of the so called
Rebel government; or the Miserable [Abolition] Policy
of the gov. of the, U. S. Which is causing 50000
freemen to languish & die in Southern jails
& Prisons; God Grant us a speedy change of
Policy.
MONDAY, 17.
This day there was a large number
perhaps 200 men went out to take the
Oath of allegiance to so called Southern
Confederacy, I always regarded
Slavery as a great evil; but [Abolitionism] war,
as a far greater evil; & since
I have seen the effects of [Abolitionism]
I hate the very name of it. & if I ever
[come out of this scrape, I will teach my
children to hate it] (No rations to day)
",Charles H McClung
